texto,is_offensive,label
"RT USER: “Aún hay obtusos que creen que ser anticapitalista es vivir en una cueva e ir descalzo, que ridícula es la ignorancia prepotent…",OFF,1
"é muito vago usar o termo ""USERuem nunca errou"", n foi a primeira vez USERue o USER falou merda, mas foi a primeira vez USER teve essa repercussão toda, ele dizer USERue n teve a intenção de fazer apologia, n tira o fato de ele ter sim feito apologia ao nazismo, a entrevista durou um pouco mais de meia hora e o entrevistado explica perfeitamente onde estão os erros na fala do USER, se ele não saísse ai mesmo USERue o USER acabaria por não haver mais patrocínios e com USER haveriam diversos boicotes e falta de entrevistas, ele errou, está tendo a sua punição e o USERue ele pode fazer daUSERui pra frente é pensar antes de falar merda e vir com a desculpa de USERue estava bêbado, se o cara não tem culhões pra sustentar o erro dele sozinho e joga a culpa em outras coisas, falta muita maturidade ainda",OFF,1
"Tanta gente incomodada com as curtidas e as opiniões... se se acham certos ok! Que bom para vocês! Mas dizer que uma coisa é certa porque ela sempre existiu é idiotice... sempre existiu o bem e o mal, escolha o que quiser e pronto!",OFF,1
quando o povo daq começa a discutir bíblia eu saio logo da mesa e vou almoçar na sala sozinha pq pqp não tenho paciência,OFF,1
USER bichona sonsa URL,OFF,1
"USER valascvijus não dou à mínima pra vc, como eu disse, o mundo caminha sem rumo.",OFF,1
"USER ma che pallw … beh tu continua su questa linea d’onda guarda se magari riesci ad avvicinarti, magari si lascia andare e si fida",OFF,1
USER eu escrevo como eu quiser porra tyago teago titi thiagueira tiu agueira me deixa em paz,OFF,1
"Não dá pra marcar nada com a Beatriz, a bixa demora demais vei pqp.",OFF,1
"""USER USER TEM VIDA SEU USER DO CAPETA"" KKKKKKKKKKKKKKKKKKKKKKK",OFF,1
USER USER Este velho fdp aluga automóveis caríssimos e nós pagamos estas regalias mais o combustível. Bimbo Nunes....teu reinado vai acabar....,OFF,1
tô numa ressaca do caralho,OFF,1
"É por isso que a pandemia se alastrou e vitimou quase 700 mil brasileiros, imbecil, calhorda, beócio. Depois não gosta de ser chamado de GENOCIDA😠😠😠 URL",OFF,1
"USER USER ai que a suspeita sobre a credibilidade do programa e verdade mesmo, a Direção manda fazer coisas absurdas como pularem pra sair da prova pra Traveco ganhar no diga do orgulho gay",OFF,1
foi foda...,OFF,1
morte a criadora do crepusculo que seja queimada na praça,OFF,1
USER Vai chupar uma pica vai corno manso,OFF,1
"Eu não sei como as pessoas ligam pro Monark, ele sempre fala absurdos... O cara nem deve apoiar o nazismo é tudo mulekagem e vacilo.",OFF,1
"Desgraça, perderam um cliente fiel",OFF,1
Linda campanha. Inclusiva e USER USER. Isso é o que importa. Ninguém é superior e muito menos tem o direito de interferir na vida de ninguém. Os que não gostaram simplesmente ignorem. Afinal é a opinião de vocês e também deve ser respeitada. Mas a vida é livre e pode-se fazer dela o se bem entender. Ninguém tem nada haver com as decisões da vida de outras pessoas. A não ser que você pague as contas da mesma. Parabéns USER USER pela iniciativa. E fodam-se os idiotas!,OFF,1
USER 🤢,OFF,1
"USER Vagabundo quer fazer as crianças de rato de laboratório, tu vai assumir as consequências",OFF,1
Ta loca na escola do meu filho ela não chegava nem no corredor principal pUSER na entrada do colégio já pedia as Mãe USER conhece a escola com roupa no joelho não e pUSER moramos em um lugar USERuente temos USER ir peladas USER é loucaaaaa!!!!,OFF,1
🤣🤣🤣🤣🤣🤣🤣🤣 Euuuu quero o ladrão na cadeia!!!🤣🤣🤣🤣🤣 URL,OFF,1
"Essa declaração só mostra mais uma vez que o USER só trata vcs como estatística, então deixa de ser burro e para de idolatrar quem não liga pra vc!",OFF,1
"Eu avisei que a extrema esquerda (TSE, Políticos, Artistas) estavam dando um tiro no pé em achar que todo adolescente no país irá votar no bandido corrupto vagabundo do Lula... Se entrarem no HASHTAG vão se assustar...",OFF,1
"Um mostro desse tem a capacidade de matar a própria filha ... imagina o q ele pode fazer com os outros? Uma vergonha, um perigo, uma crueldade com a mãe da Isabela... vê esses dois lixos na rua !!!",OFF,1
USER Eu peguei era 7h e cheguei quase 10h no trabalho. Eu vi!!! Esse corno veio lá de Indaiatuba ainda,OFF,1
"Me chama de amor, pede com carinho me enforca que eu gosto fuder no escurinho e ele me faz g**** baby",OFF,1
"Que foda, eu entendo o posicionamento do flow, e acho que está correto. Mas, o programa que era leve, ficou bem pesado.",OFF,1
Simplesmente patético tudo isso.,OFF,1
USER fica de putaria enquanto eu tô de vela no grupo,OFF,1
"eu tenho certeza q isso vai acontecer, espero q ele n seja tão filho da puta pelas minhas costas",OFF,1
USER o mínimo que eu espero é o mundo na sua mão porra,OFF,1
Abandonou o amigo. Que se foda 80 pessoas...eles não estavam qdo o USER teve início.,OFF,1
"eu to acreditando, mas com medo. vai brasil caraio HASHTAG",OFF,1
USER eu respondi um tweet seu lá na porta gayzão,OFF,1
USER USER USER Bostinha putinha de milico ficou chateado?? 😭,OFF,1
"USER Péssimo, pavoroso, asqueroso, tudo de ruim que se pode nomear; o que me conforta é que eu não votei no atual presidente na última eleição URL",OFF,1
"Ao monark porra 🥺 sucesso USER, vai dar boa sempre",OFF,1
USER USER FICO MENTIROSO 😡 PAYASO 🤡 EL CAMUFLAJE DE URIBE GENOCIDA CENTRO DEMOCRÁTICO NARCOURIBISTA RATAS 🐀 CORRUPTOS MAFIOSOS URL,OFF,1
"Como podes dizer a teu irmão: Irmão, deixa-me tirar o cisco do teu olho, quando USER não vês a trave no teu próprio olho? HIPÓCRITAS! Tira primeiro a trave do teu olho, e então poderás enxergar bem para tirar o cisco do olho do teu irmão”. Antes de julgar o monarck olhem para vida de vocês...",OFF,1
"USER vacilou com certeza, só que essa galera está fazendo o cara de bode, cadê a galera caindo em cima da galera do capitão cueca que prestou homenagem a USTRA. USER país da piada e hipócritas do caralho...",OFF,1
"USER USER Me bloqueaste zurdo inmundo 😆😆😂😂😂😁😁 les gusta a ustedes no mas, lacras parásitas. URL",OFF,1
"USER Para de passar vergonha com esses seus posts sem engajamento, ninguém liga para as besteiras que vc posta.",OFF,1
USER USER dos Santos USER USER :P,NOT,0
como que quer que eu melhore se eu só fico em casa aí quando dá pra sair n posso porra assim eu nunca vou melhorar mesmo,OFF,1
cara vc é foda,OFF,1
"USER USER Vc tá de sacanagem?! Seriedade?! Em um país sério esse ser, advogado do PCC jamais seria um juiz da suprema corte. Em u. País sério o seu candidato estaria atrás das grades. Vc comemora por calarem a voz de um opositor. Em breve a sua será calada. Verme",OFF,1
"eu curto story como se fosse foto do feed, fodace",OFF,1
"Vingança é bom, mas dessa vez eu preferia não ter me vingado, pqp…",OFF,1
USER daria uma boa primeira dama para Brasil poha,OFF,1
Burro dms,OFF,1
"USER Bolsonaro joga um jogo sujo.Ele usa a maquina do Estado de forma canalha e p/ seus interesses. Eu só peço p/Deus não me levar embora dessa vida c/o ódio q/eu tenho dele e de todos desse governo. Eu já tive raiva na vida, mas depois desse golpe, eu sinto ódio de todos os golpistas",OFF,1
USER Pau no deu cu e no dele,OFF,1
vai se fuder isso é lindo d++,OFF,1
USER eu já tô o lixo,OFF,1
"USER USER Pqp, tava vendo ele esses dias e pensando: esse diabo t cara de pastor e daqui a pouco vira político.",OFF,1
Tem que ensinar as crianças que só existem homens e mulheres e mais nada!,OFF,1
"A verdade é essa, tem que dar prisão inafiançável. Só assim vai parar ou diminuir pelo menos! Esses caras são uns canalhas!!!!",OFF,1
"E outra pq ao invés de matar metade dos seres vivos, ele n fez ter recursos infinitos. Thanos só era fdp e queria q todo mundo de fodesse msm pq se ele fosse inteligente ele teria feito as coisa direito. Burro",OFF,1
USER USER ESPERO USER TENHA IDO EMBORA,OFF,1
USER volta a falar de cu....馃檮,OFF,1
USER falou 3 frases nesse flow é foda ver que os dois tavam quase chorando,OFF,1
"Nossa a Lina pelo visto vai realmente mandar um dos 3 pro paredão, vai se queimar 100% com o sofá kkkkk",OFF,1
Nunca gostei de vocês BURGUER USER e agora é que não gosto mesmo! Total repúdio!,OFF,1
"USER N vai, a nem consegue entender bissexualidade Pra ela ou é normal ou é sapatao ou viado",OFF,1
"USER USER USER Bolsonaro será lembrado como um ladrão, fascista e genocida. Está entregando o país para um bando de pastores canalhas só para continuar roubando. Tem mais, 650 MIL mortos não é pra qualquer vagabundo.",OFF,1
"mano esse USER USER e muito USER USER,esse cara é um mito mano...parabens sucesso e USER.💪✌",OFF,1
"kkkkk eslô putinha pq pegou monstro,,,, a intocável!! genteeeeee não entendo pq entrou no bbb kkkk",OFF,1
me chama de amor pede com carinho me enforca q eu gosto fuder no escurinho e ele me faz gozar baaaaaabyyyyy,OFF,1
"Sinceramente acho ridículo essa propaganda pelo simples fato de estarem colocando essa crianças nesse papel q elas nem sabem do que estão falando não tem ainda nem uma opinião formada sobre nada isso é apenas pensamentos dos pais delas e não deles. Não tenho nada contra a comunidade LGBT mas acho que já estão forçando de mais em trazer crianças para dar suas ""Opiniões"" sobre o assunto.",OFF,1
"USER cagou nessa aí, mais tem que dá a USER USER e de USER, os debates com USER sempre são calorosos ele bate de frente com o convidado e faz perguntas que a grande massa da população quer escutar, parabenizo o USER USER pelo trabalho, mais tenho que ser sincero não acho que o USER vai trazer o entretenimento para a grande massa, USER abre seu pod cast e leve a frente o seu projeto, lhe garanto que seu público será fiel a você.",OFF,1
USER É um absurdo né. Francamente. Falta uma enxada pra esses colarinhos brancos. Vadios. Nós pagamos vocês cambada de ladrões,OFF,1
A diferença que um pegou o traveco e o outro a mulher do personal.zoeira!!?? URL,OFF,1
Ser burro e algo normal mas o USER é a única pessoa que eu conheço que quer persistir na burrice é algo quase inacreditável,OFF,1
Conseguiram acabar com a vida do cara. Todo mundo já sabia que ele era idiota em certos temas abordados. Levava o professor e dava 24hrs de aula com ele sobrio já o era o bastante. Fico triste como o ser humano é capaz de fazer uma coisa dessas.,OFF,1
"USER USER Um ladrão, corrupto, ex presidiário, líder da quadrilha do PT o outro Genocída mentiroso moleque milíciano arruaceiro irresponsavel corrupto Vagabundo corno negacionista covarde Noivinha do Aristides mico TARADO machão do cercadinho Rachadinha... URL",OFF,1
Vão pagar caro com Deus 🙌,OFF,1
"O USER é que acaba pesando pro Igor, que literalmente não tem culpa de nada",OFF,1
"Para mim não tem cabimento, é obvio que foi uma situação infeliz, mas mais óbvio que isso é o Monark sendo desligado a força das mídias e patrocinios que são higienizados bonitinhos e perfeitos, puta que pariu",OFF,1
"14 - teoria dos pratos i - abundância e escassez: >>47965excelente, anão. tudo de acordo com o keikaku.>>47979essa parte do livro é bem focada no prático, e nessa mudança de mentalidade necessária pra ter esse sucesso. o engraçado é você ir lendo e percebendo como essa merda faz sentido, e todos os exemplos que você tinha, por exemplo, na adolescência. sinceramente, acho que todo homem devia ler essa merda, até os que já foram naturalmente redpillados pelas circunstâncias.",OFF,1
Mais uma que caiu na lábia do Givaldo USER oh mulher besta mermão,OFF,1
Cómo les encanta mamar a Memo Ochoa los de tudn 😒,OFF,1
"USER USER Tem que tacar fogo mesmo, isso e um exemplo para outros que apoiam esse movimento idiota e ridículo.",OFF,1
me diz ai que tem meda deste marreco mentiroso corrupto ladrão ele não tem argumento politico e nem proposta politica vai ser indiferente do USER nas primeiras perguntas vai começar a desmaiar como Flavio USER isto ai e uma piada marreco de Maringá como presidente,OFF,1
USER USER Olha tua cara de retardado broxa kkkkkk um neoliberalzinho defensor de burguês ladrão,OFF,1
"Desde o inicio eu sabia que essa mulher não era louca ou surtada, mas os gados conservadores e as mulheres estavam desesperados passando pano porque ela é mulher e ainda de igreja. Toma aí seus pvtos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk. A honradinha só deu pro mendigo e não era louca.",OFF,1
"Gostaria de fazer alguns comentários sobre as declarações do USER. Em primeiro lugar é o repúdio sobre conceder liberdade de expressão para o reaparecimento de criminosos, genocidas, loucos. Dito isso é imperioso destacar que a postura do USER de falar o que pensa sem refletir e depois se desculpar, uma hora acabaria no que estamos vendo. O próprio USER já havia 'profetizado' que o seu medo era de falar 'merda' e o programa acabar. Quase conseguiu, o USER terá muito trabalho para recomeçar. Outro destaque é o despreparo intelectual e a arrogância do USER em querer debater assuntos muito além do seu conhecimento. Eu tenho certeza que se o USER tivesse uma mínima noção dos horrores do nazismo ele jamais falaria tamanho absurdo. USER é um rapaz bom, mas precisa rever seus conceitos e até mesmo o estilo de vida. USER sua desculpa foi aceita, siga em frente e seja feliz.",OFF,1
"USER RATA ASQUEROSA, INMUNDA, LACRA RUIN Y MISERABLE.",OFF,1
"Realmente, se for usar a tática dessa moça, não existirá conversa alguma. USER da equina: Aí, hoje amanheci com a perna doendo USER fofoqueira: Mas cadê a chapa? Você não pode afirmar que tá doendo sem uma chapa.",OFF,1
USER Viejo ridículo,OFF,1
"USER Não sei qual é o problema. O assunto é de respeito, e já usaram menores pra comerciais muito piores. Sem falar que é MT hipocrisia falar que ninguém da a mínima pra comerciais não héteros. Sempre tem gnt como vc pra passar vergonha",OFF,1
USER USER USER USER USER USER! KKKKKK,OFF,1
"odeio qnd meus amigos lembram de ex esquemas meus e ficam soltando graça p pessoa sem eu saber, mano q vergonha, só gui descobrir agr",OFF,1
USER!!! Que ação publicitaria massa! Fico triste por existirem humanos escroto para criticar tal comercial! Parabêns agencia responsável por esse comercial!,OFF,1
mas que merda é essa? ja nao foi o bastante matarem a boneca ano passado agora tiraram toda a essencia dela? vai se fuder odiei só vou jogar de karma agora pra me despedir URL,OFF,1
"USER USER Ele fica uma gracinha com essa calça lá no mamilo, fica parecendo um velhinho 😍",OFF,1
ridiculo eh ver esses comentario de pessoas vazias,OFF,1
USER!!!! Para de fazer roleta russa com suas palavras. Foque no trabalho e não fale aos ventos.,OFF,1
"*USER horroroso estimulando crianças ao errado, agora tudo é homofobia não temos mais o direito de pensar diferente, não piso mais nesse burguer King*",OFF,1
"Enquanto eu fico aqui na quarentena, os outros sai é faz manifestação pqp",OFF,1
"Lixo ,enfim os marketeiros medem as repercussões e sabem os efeitos sociais,mas o povo podem mudar isso com suas atitudes",OFF,1
"organizador do baile do masca, quero meu reembolso carai",OFF,1
USER USER para mim um dos caras que mais se pocisiona .e me faz uma merda desta .cara siga em paz,OFF,1
Isso mesmo jojo. Bota ordem nesses folgado mimado,OFF,1
"Pai 💙: Coe bandida tu sabe que eu te amo pra crlh né? ❤️ Pai 💙: Tu é minha filha pow te amo ❤ se cuida em Pai 💙: Se esse fdp tentar fazer alguma coisa grita, tô aqui fora te amo xau ❤️❤️❤️ A última mensagem que eu recebi dele antes dos fdp matarem ele 💔😭",OFF,1
USER nana* meu correyro so fode,OFF,1
"USER chatos, interrompendo o cara toda hora !",OFF,1
USER Vai se foder homofóbico,OFF,1
q diabos e isso,OFF,1
devia ter morrido quando tomou aquele tiro esse nojento do caralho igual o ator URL,OFF,1
loucos!,OFF,1
"USER USER USER USER Lucas era uma fábrica de fazer merda, mas virou vítima real por causa das reações exacerbadas de Karol. Ter vencido a liderança com Nego Di para imediatamente ser vetado da prova foi uma sacanagem imensa.",OFF,1
"O nazismo foi tão preconceituoso e assassino como o comunismo, mas o comunismo é defendido todo santo dia, NOJO!!!!",OFF,1
"USER USER A para, apaga esses comentarios e pronto. USER não sou obrigado a ver sua escrita em um video que foca a nossa comunidade. Ta fazendo o aqui, linda? ou vc é do """"""""""""""""""""""""""3º USER"""""""""""""""""""""""" USER?",OFF,1
"USER bronw opinião é sobre comida, cor e não sobre a existência de outra pessoa. se vc não gosta de homossexualidade, continue sendo hetero calado na sua.",OFF,1
"RT USER: Telemadrid haciendo el ridiculo, además de un lavado de bajos a Feijoo. Se puede caer aún más? Puede llegar su audiencia al -…",OFF,1
ESSES BANDIDOS NÃO MERECEM O USER USER USER... USER,OFF,1
Tá misturando o nojo que criei da cara dela com a minha raiva.... Não estou aguentando nem ver seus twittes sua puta desgraçada,OFF,1
"USER vc está certa, principalmente homem em relação a sexo . Eu já sofri com lobo em pele de cordeiro",OFF,1
Marica ya !!!,OFF,1
"Parabéns, USER! esse ""comercial"" é só uma forma de atrair mais números de pessoas para a lanchonete. O mais patético, é usar crianças que não tem nada haver, não tem uma opinião formada e nem tem capacidade pra dialogar sobre algo, e envolver nessa pouca vergonha! Bem vindos ao Brasil, onde o poste mija no cachorro, o certo se torna o errado, e quando tua opinião é ao contrário de uns, tu é cancelado",OFF,1
Que absurdo criança nao tem maturidade para fazer esse tipo de escolha😒😒😒👎👎👎,OFF,1
USER não vê isso esse cara é o anticristo USER vai acaba com nosso brasil tá vendo ai as merda USER ele faz isso aí é pouco USER nos tá vendo oUSER tá pra vim USER vai ser pior,OFF,1
Essa mulher é inteligente pra pessoas com retardo!,OFF,1
NO FINAL O USER USER USER E USER MATA O USER E TODO USER USER USER,OFF,1
"USER suas ouvidos, porra?",OFF,1
ele é pirigoso pa USER ta ligado! eu ri muuuito! oaksoaksoaks ele é muito fooda! aushauhsuahsuahsuahsu,OFF,1
"Acompanhar o papi por mais de 3 anos vendo todos os altos e baixos dele, nunca abandonando ele sempre assistindo todas as conquistas dele ..... pra vim um cara q tem um gtr com bodkit falso da shopee desmerecendo kkkkkk vsf porra 🤮👿 USER",OFF,1
"Esse picareta não quer que investiguem os filhinhos dele e ta mandando todo mundo embora pra colocar laranjas e poder ter controle e acessos a informações da polícia USER. Será que esses retardados não enxergam isso? USER isso é crime! Meu USER, vendo essas coisas eu não consigo acreditar, gente, como o brasileiro é atrasado estamos anos luz de ser uma popuçaçao evoluída... Pelo oque está acontecendo a gente vê... USER USER tenha piedade de nós",OFF,1
"USER O PIOR É TENTAR LER COM A VOZ, ALGUÉM ME EXORCISA, CARAI!",OFF,1
"USER trabalhava bêbado e drogado tem que se f... mesmo, fazer o que né, foi burro de novo, passou pela bosta que disse anteriormente e agora fez de novo. Sinto muito Igor e também sinto muito USER, use isso para o crescimento e bola para frente cara tu é inteligente só para de fumar 🚬 essa merda tá fudendo sua vida cara.",OFF,1
"Assuntos delicados como esse não devem ser discutidos sobre influência de nenhuma droga. USER não estava numa mesa de bar Monark, vc não é um cara ruim, Só não sabe se expressar bem sóbrio, imagina chapado.",OFF,1
USER pqp scooby burro burrinho burro,OFF,1
"USERCaraí USER o morador de rua fala de forma formal kkkk e usando arpas, eu nem falo fluente e nem uso arpas kkkk ele não e um mendigo não não e possível isso cara 🤣🤣😂😂USER",OFF,1
Você Não Tem Vida Seu USER Do Capetaa!! kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,OFF,1
"já vi o cobra ali, já não gostei esse fudido do caralho URL",OFF,1
Estes artistas são uns verdadeiros parasitas Não trazem nada de bom Não são exemplos pra nada . Só sabem rebolar e fumar maconha.,OFF,1
kkkk meu deus desculoa mais o povo nao te julga mais por ser gorda nao e sim pela sua falta de senso a gente usa roupa assim ne mais tem que ver o local se e adequado pra ir de tal maneira !,OFF,1
Que amor o casal nardone que espécie de pai é este os dois bandidos damorte de Izabela felizes como se nada tivesse acontecido. Que falta de amor. Deste pai. Um USER monstro,OFF,1
Cadeia para nazista é o mínimo para uma sociedade democrática.,OFF,1
"USER Ta muito plena Hannah, tô tão feliz pela bichinha 🥰🥰🥰🥰😊😊",OFF,1
"Olha no meu ver, essa moça tem algum surto demoniaca em colocar o nome santo do senhor nas imundície dela. Usou o bobo da corte pra se satisfazer e ele na sua espertize tirou o máximo de proveito. Porque quem em sã consciência vai se envolver com um morador de rua em pleno século 21?em plena pandemia? O único propósito que ela tinha ali era somente satisfazer a vontade carnal dela e do USER Porque USER está bem longe desses imundos incrédulo.",OFF,1
pessoas acha q fala q nao importa nao sabe q isso e fodace vc,OFF,1
RT USER: Hablemos de Traidores Peronistas Salió del Placard URL,OFF,1
"USER USER USER Puta que pariu seu retardado do caralho, tu só pensa em anime seu órfão do caralho, o jogo ajudando nessa porra de guerra e tu quer que a PORRA DO JOGO COLOQUE COISINHA DE ANIMESINHO E TU AINDA FICA COMPARANDO JOGO, tá mais fácil do teus pais e tu falirem doq esse jogo falir",OFF,1
"USER Amiga o cara foi um escroto, não só ele como a familia dele tbm. Le essa thread aqui URL URL",OFF,1
USER Esse comercial é nojento Pela comunidade lgbtkyznopq a USER USER errada,OFF,1
"wattpad tá uma merda mesmo quando eu era menor achava uma fanfic boa a cada 5, agr é uma boa no meio de 30 pqp",OFF,1
RT USER: How can you be nigerian and still e gay how?? URL,OFF,1
USER USER E sua observação de putaria é bem pobre tbm. Pq a putaria começou com casais heteros!!,OFF,1
tomar uma sopinha tomar na buceta,OFF,1
Que lixo 🗑,OFF,1
"USER USER Afinal de contas, você que é afeiçoado; diga para o povo Que música você dança? Esses vermes letais satânicos 👹👹👹👹👹🐀🐀🐀🐀🐀 famintos por 💰💸💰💸💰💸 URL",OFF,1
PUTAQUEPARIUUUUUU Angels Like you cabou cmg,OFF,1
USER canalha covarde,OFF,1
"USER Que ridículos, eso muestra que fue planeado desde un principio lo de las tlayudas del AIFA",OFF,1
praga do carai,OFF,1
"USER fiquei com pena do Monark, mas nesse mundo de hoje tem que tomar muito cuidado com o que fala, é normal as vezes a pessoa fala merda mas num programa ao vivo desse alcance tem que ta esperto , ainda mais que a USER USER ta ai pra acabar com qualquer um que seja contra as ideologias de lacração deles",OFF,1
USER USER Olha mano ..CUIDADO COM TUA GALERA ESQUERDISTA LACRADORA ..SE ELES VÊEM VC ME CHAMAR DE VEADO ..ELES VÃO TE CANCELAR 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂...FACISTAAA... PRECONCEITO FEIO HEM 😂😂😂😂😂😂😂😂😂😂😂.. USE MENOS BOMBA ..VOCE SO TA FALANDO MERDA,OFF,1
Fala tu porcaria,OFF,1
"inclusive,saudades caralho eu n aguento mais as comidas ruins desse país",OFF,1
"USER USER já existem instituições no mundo que apoiam a pedofilia, a tática é simplesmente diminuir a idade para o que representa a pedofilia, aqui no Brasil é 14 anos, então eles perguntam ""pq não 12?"", ""por que não 10?"", ""por que não 8?"" e assim vai. Além a relação pode ser altamente justificada com a ideia de que a criança também quer, e se ela quer não vai resultar em mal algum, já que não é um estupro. É assim que a sociedade evolui. A USER porém é tanto contra essas práticas quanto a homossexualidade, que também não é padrão sexual e relacional correto.",OFF,1
"USER USER USER SERÃO USER, CHORA USER",OFF,1
"USER Os caras aqui querem romantizar a imbecilidade do Carlos Brazil no comando das contratações....Ahhhhh não, só faltava essa. Torcida realmente tq carente...Kkkkkkkkkk",OFF,1
"USER USER fala mt besteira e é meio grosso às vezes, mas USERuem conhece o programa vê USERue é o jeito dele. Ele xinga os meninos tbm. É mais comédia USERue jornalismo. Deu pra perceber USER o termo USERue ele usou, apesar de ruim, foi pUSER ele se exaltou. Ai USERualUSERuer palavra USERuerem processar. Ve USERue ele é famoso e rico e processa. USER tem gente comum USER fala pior e ninguém faz nada pUSER não tem dinheiro no bolso. E é errado sim usar criança USERue nem sabe falar direito pra falar de relação amorosa. As mais velhas tudo bem, até pUSER USER devem saber USER USERue os pais sao. Mas tem umas de 7 anos por ai USERue nao era pra ta la.",OFF,1
"Eu só queria que as forças armadas explicasse esse ""TEM APOIO DAS FORÇAS USER"", provando que esse homem é um louco, insano, fica muito fácil tirá-lo do poder",OFF,1
Esse canal é um lixo,OFF,1
""" Ela é uma flor do jardim de Deus que qualquer homem amantes das mulheres gostaria de ter "" By mendigo comedor kkkkkkkkkkkkkkkkkkkkk",OFF,1
">>45689que cirurgia, porra? tenho 20 anos. acha que vou em um hospital pedir para tratarem a minha fimose?",OFF,1
"USER só falava merda, deu nisso.",OFF,1
USER USER aniversário dele quem tava com ele era eu otário,OFF,1
2:53 Vampiro vampiro vampiro ! USER! ashaushaush' 'cala boca porra!'' morri nessa parte mano kkkkkkkkkkkkkk',OFF,1
USER não adianta vc se aceitar por acaso se aceitar vai fazer vc emagrecer? Não olha não adianta vc falar que é bonito ser gorda ser gorda é ruim prejudica a saudade olha eu não quero te julgar nem nada ❤️,OFF,1
USER USER vagabunda que chama,OFF,1
Comentário USER. Você é uma pessoa de luz!,NOT,0
"USER USER USER Ela é de longe a mais persuasiva do jogo. Chegou no top 10 sem espalhar os votos exageradamente, acabou q n se indispôs com muita gente e consequentemente acabou n sendo muito votada. Junto com a eslô e o lucas, são esquecidos na votação. Detalhe: o resto do grupo dela se fodeu",OFF,1
USER nao tem vida seu peido do capetaaa kkk !,OFF,1
"Sei que é sobre o Nazismo, casou um genocídio e matou milhões, mas o USER matou muito mais, e até hoje mata muito. Deveria fazer um Flow colocando especialistas falando sobre e fazendo uma comparação, para entendermos melhor essas ideologias monstruosas.",OFF,1
Que porcaria de propaganda,OFF,1
USER Ngm liga pra esse velho broxa,OFF,1
"juro que tentei sem moral nenhuma fazer um comentário com palavras obscenas, ofensivo, mas ainda não cheguei no nível do BK, só posso dizer que quando ver, passar perto, sentir o cheiro desse fast food vou ter ânsia , espero nem ter que passar perto, horríveis, diabólicos",OFF,1
"USER USER USER USER Quando não há argumentos os burros partem para os insultos, quem será o acéfalo afinal... argumenta urso...",OFF,1
"Essa galera parece um bando de criança mano eu acordava todo mundo no grito, USER tá certíssima",OFF,1
"Eu votei nesse cara para presidente e não tenho vergonha de falar, mas estou arrependido. Não observei que ele já possuía esses traços egoísta e autoritário... e realmente não fez nada quando era deputado. Mas como meu nojo pela roubalheira do PT era grande, observei nele um possível justiceiro. USER USER, um presidente que quer colocar amigos dos filhos nas funções para favorecimento pessoal, um presidente que não esta nem um pouco interessado no combate ao covid (não dá o exemplo como líder maior de uma nação), joga o corpo fora e fala q a responsabilidade é dos prefeitos e governadores (presidente se responsabiliza pelo q então?) e ainda fala ''e daí'' pelos mortos, um presidente birrento, mal educado, em q todos estão errado contra ele e o mesmo sempre é a vitima da situação... é difícil de compreender.",OFF,1
"mudança é um inferno, arrumo arrumo e sempre falta algo p colocar no lugar",OFF,1
"USER falando em amiga segunda-feira a sua best lacradora ja ta rezada, bicha falsa",OFF,1
USER atenção atenção quem leu isso é corno,OFF,1
USER Já arranjei estúpida,OFF,1
USER Nossa q odio so d ler essa porra vai se fuder sua otaria,OFF,1
USER Fiz um vídeo que está no Instagram respondendo o Zé Maria da JP aonde ele diz que ela fala as coisas sobre política sem saber o que está fazendo! Como se fosse uma inocente.. Ela é uma Canalha e também um trampolim pra corja de Esquerdistas atacarem... URL,OFF,1
serio que impasse da porra ja to me vendo morgada la mt ruim ser eu!?,OFF,1
O mais nojento são as mídias que dão foco explorando uma canalhice dessas. queria ver se fosse alguém das famílias das pessoas que estão explorando isso atrás de audiência! Que marmota!,OFF,1
me prestaron cuneta de flow y no tengo mejor idea q verme los shows del lolla porq el arrepentimiento solo no se va,OFF,1
se eu soltasse papagaio não ficava caindo essas porcarias no quintal toda hora,OFF,1
Nazismo significa matar as pessoas literalmente; o Nazismo é contra à dignidade da pessoa humana!! O Nazismo é um pensamento de pessoas USER e USER!!!,OFF,1
USER USER USER fico com raivinha por causa do vampiro virgem kkkkkkkkkkkkkkkkkkkkkkk mais uma meninha kkkkkkkkkkkkk,OFF,1
USER Tá aí o motivo hahahahahah Vcs deviam ter vergonha na cara ! Bando de mau caráter URL,OFF,1
rt USER que viado chato,OFF,1
"USER Seu ladrão FDP você é o maior mentiroso do país, graças aos seus cumpadres do STF você esta patinando na cara da população.",OFF,1
"USER ¿Quién pidió la consulta? Ah, sí, el mismo presidente y su partido. Ridículos. Mejor ponte a trabajar en la CDMX, sé responsable de lo del Rébsamen y la L12, y luego promueves consultas ilegales. HASHTAG 🎪🦆",OFF,1
